Criminal ID,Age,Gender,Crime Type,Crime Location,Time of Crime,Weapon Used,Prior Offenses,Modus Operandi,Associated Gang,Psychological Profile,Footprint/Fingerprint Match,Escape Method,Conviction Status,Sentence Duration
223,36-50,Female,Murder,Rural,Morning,None,No,Breaking & Entering,No,Calculated,Yes,Vehicle,Under Trial,N/A
224,26-35,Other,Murder,Metro,Evening,Digital Tools,Yes,Breaking & Entering,Yes,Aggressive,No,Vehicle,Under Trial,N/A
225,36-50,Other,Murder,City,Evening,Knife,No,Extortion,No,Aggressive,Yes,None,Under Trial,N/A
226,51+,Female,Assault,City,Night,Knife,No,Breaking & Entering,No,Aggressive,Yes,None,Under Trial,N/A
227,18-25,Male,Cybercrime,Metro,Night,Knife,No,Online Fraud,No,Calculated,No,Running,Acquitted,N/A
228,36-50,Male,Theft,City,Evening,Digital Tools,Yes,Social Engineering,No,Manipulative,Yes,Vehicle,Convicted,Long-term
229,51+,Other,Theft,Metro,Evening,Digital Tools,No,Online Fraud,No,Calculated,Yes,Fake Identity,Acquitted,N/A
230,18-25,Other,Drug Offense,Rural,Night,Knife,No,Online Fraud,No,Opportunistic,Yes,Vehicle,Convicted,Death
231,18-25,Other,Theft,City,Evening,Digital Tools,Yes,Social Engineering,No,Aggressive,No,None,Acquitted,N/A
232,36-50,Female,Kidnapping,City,Evening,Digital Tools,Yes,Social Engineering,No,Opportunistic,No,Vehicle,Under Trial,N/A
233,51+,Female,Fraud,City,Night,Gun,No,Social Engineering,No,Aggressive,Yes,Fake Identity,Acquitted,N/A
234,36-50,Female,Human Trafficking,Rural,Evening,Knife,Yes,Brute Force,Yes,Opportunistic,Yes,Running,Convicted,Life
235,18-25,Other,Drug Offense,Metro,Evening,Digital Tools,No,Brute Force,No,Calculated,Yes,None,Under Trial,N/A
236,36-50,Male,Kidnapping,Metro,Evening,None,Yes,Social Engineering,No,Aggressive,No,Vehicle,Convicted,Death
237,26-35,Male,Cybercrime,Rural,Night,Digital Tools,Yes,Extortion,Yes,Manipulative,Yes,Fake Identity,Acquitted,N/A
238,26-35,Male,Fraud,Metro,Evening,Digital Tools,No,Online Fraud,No,Calculated,Yes,None,Convicted,Short-term
239,26-35,Male,Kidnapping,City,Evening,Digital Tools,No,Breaking & Entering,Yes,Manipulative,No,Running,Convicted,Death
240,36-50,Male,Kidnapping,Rural,Morning,Knife,Yes,Online Fraud,Yes,Calculated,No,Running,Acquitted,N/A
241,36-50,Male,Fraud,Rural,Morning,Gun,No,Online Fraud,Yes,Calculated,No,Running,Convicted,Death
242,51+,Female,Cybercrime,Rural,Morning,Knife,No,Brute Force,No,Opportunistic,Yes,Fake Identity,Convicted,Death
243,18-25,Female,Kidnapping,Metro,Evening,Digital Tools,No,Online Fraud,No,Calculated,Yes,Fake Identity,Convicted,Death
244,18-25,Male,Fraud,City,Night,Knife,Yes,Extortion,No,Calculated,Yes,Fake Identity,Under Trial,N/A
245,26-35,Male,Cybercrime,Rural,Night,Knife,No,Breaking & Entering,No,Calculated,No,Fake Identity,Convicted,Short-term
246,18-25,Female,Cybercrime,City,Morning,Digital Tools,No,Online Fraud,Yes,Manipulative,Yes,Fake Identity,Acquitted,N/A
247,36-50,Female,Theft,City,Evening,Digital Tools,No,Brute Force,No,Calculated,Yes,Running,Convicted,Short-term
248,18-25,Male,Kidnapping,City,Evening,Gun,No,Online Fraud,No,Manipulative,Yes,Vehicle,Convicted,Death
249,36-50,Female,Kidnapping,Rural,Morning,Knife,Yes,Social Engineering,No,Opportunistic,No,Vehicle,Acquitted,N/A
250,36-50,Other,Murder,City,Morning,Gun,No,Social Engineering,Yes,Calculated,Yes,Vehicle,Under Trial,N/A
251,51+,Male,Theft,Metro,Morning,Knife,Yes,Extortion,No,Opportunistic,No,Running,Acquitted,N/A
252,26-35,Male,Fraud,Metro,Night,Knife,Yes,Extortion,No,Opportunistic,No,Fake Identity,Convicted,Death
253,51+,Female,Murder,Rural,Night,Knife,Yes,Social Engineering,Yes,Aggressive,Yes,Running,Under Trial,N/A
254,51+,Male,Fraud,Metro,Night,Digital Tools,No,Brute Force,Yes,Opportunistic,No,None,Under Trial,N/A
255,51+,Other,Drug Offense,City,Night,Digital Tools,No,Breaking & Entering,No,Opportunistic,Yes,Running,Acquitted,N/A
256,18-25,Male,Assault,City,Night,Knife,Yes,Brute Force,No,Calculated,No,None,Convicted,Life
257,36-50,Other,Assault,Rural,Morning,None,No,Breaking & Entering,Yes,Opportunistic,Yes,Fake Identity,Convicted,Death
258,51+,Other,Human Trafficking,City,Morning,Knife,No,Breaking & Entering,No,Calculated,No,Fake Identity,Under Trial,N/A
259,18-25,Male,Theft,Rural,Morning,Gun,No,Online Fraud,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
260,51+,Other,Drug Offense,Metro,Night,None,Yes,Breaking & Entering,Yes,Manipulative,No,Vehicle,Acquitted,N/A
261,18-25,Female,Assault,Metro,Evening,Gun,Yes,Extortion,No,Aggressive,Yes,Fake Identity,Convicted,Death
262,18-25,Male,Fraud,City,Morning,Digital Tools,No,Online Fraud,Yes,Aggressive,No,Vehicle,Under Trial,N/A
263,18-25,Other,Assault,City,Evening,Gun,No,Social Engineering,No,Aggressive,No,Vehicle,Acquitted,N/A
264,36-50,Male,Kidnapping,City,Night,Digital Tools,No,Social Engineering,Yes,Calculated,Yes,None,Convicted,Life
265,51+,Female,Murder,Rural,Morning,None,Yes,Breaking & Entering,No,Opportunistic,No,Running,Under Trial,N/A
266,26-35,Male,Drug Offense,City,Morning,None,No,Social Engineering,No,Calculated,Yes,None,Convicted,Long-term
267,18-25,Other,Human Trafficking,Rural,Night,Digital Tools,Yes,Online Fraud,Yes,Aggressive,No,Fake Identity,Acquitted,N/A
268,36-50,Female,Murder,City,Morning,None,Yes,Breaking & Entering,Yes,Opportunistic,No,Fake Identity,Under Trial,N/A
269,26-35,Other,Kidnapping,Metro,Night,Knife,No,Extortion,Yes,Manipulative,No,Vehicle,Convicted,Short-term
270,36-50,Male,Cybercrime,City,Evening,Knife,Yes,Extortion,No,Opportunistic,Yes,Running,Convicted,Death
271,26-35,Female,Kidnapping,Rural,Morning,Gun,No,Extortion,No,Manipulative,No,Vehicle,Convicted,Life
272,36-50,Other,Drug Offense,Rural,Evening,Digital Tools,Yes,Extortion,Yes,Opportunistic,Yes,Running,Acquitted,N/A
273,51+,Male,Fraud,Metro,Morning,Gun,Yes,Extortion,No,Aggressive,No,None,Convicted,Life
274,18-25,Female,Cybercrime,Rural,Night,Gun,Yes,Breaking & Entering,Yes,Manipulative,No,Vehicle,Acquitted,N/A
275,18-25,Male,Theft,City,Morning,Knife,No,Brute Force,Yes,Opportunistic,No,None,Acquitted,N/A
276,51+,Female,Kidnapping,Rural,Morning,Digital Tools,Yes,Online Fraud,Yes,Calculated,No,None,Under Trial,N/A
277,18-25,Male,Drug Offense,City,Morning,Knife,No,Brute Force,Yes,Manipulative,Yes,None,Convicted,Short-term
278,51+,Female,Kidnapping,City,Night,Digital Tools,Yes,Social Engineering,Yes,Manipulative,No,None,Convicted,Death
279,36-50,Male,Cybercrime,City,Night,Knife,Yes,Breaking & Entering,No,Opportunistic,Yes,Running,Acquitted,N/A
280,36-50,Female,Kidnapping,Metro,Night,None,Yes,Online Fraud,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
281,18-25,Female,Fraud,Rural,Morning,Digital Tools,No,Online Fraud,Yes,Opportunistic,Yes,Vehicle,Convicted,Long-term
282,18-25,Female,Theft,Rural,Night,Gun,No,Brute Force,No,Aggressive,Yes,Running,Acquitted,N/A
283,18-25,Other,Cybercrime,Metro,Evening,None,Yes,Online Fraud,No,Manipulative,No,Vehicle,Under Trial,N/A
284,18-25,Male,Kidnapping,Rural,Morning,Gun,Yes,Brute Force,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
285,51+,Female,Assault,Metro,Evening,Gun,No,Brute Force,Yes,Manipulative,Yes,None,Under Trial,N/A
286,26-35,Male,Cybercrime,Metro,Morning,Digital Tools,No,Extortion,No,Aggressive,Yes,Vehicle,Convicted,Long-term
287,26-35,Male,Fraud,City,Evening,Gun,Yes,Extortion,Yes,Manipulative,Yes,None,Acquitted,N/A
288,51+,Male,Kidnapping,Rural,Evening,Knife,Yes,Breaking & Entering,No,Calculated,No,Fake Identity,Under Trial,N/A
289,18-25,Other,Cybercrime,Metro,Morning,None,Yes,Breaking & Entering,No,Opportunistic,No,None,Convicted,Life
290,36-50,Other,Cybercrime,Rural,Evening,Knife,No,Online Fraud,Yes,Manipulative,Yes,Running,Acquitted,N/A
291,51+,Other,Fraud,Rural,Night,Digital Tools,Yes,Brute Force,No,Opportunistic,Yes,None,Under Trial,N/A
292,18-25,Male,Theft,Rural,Morning,Knife,No,Online Fraud,Yes,Manipulative,No,Running,Acquitted,N/A
293,26-35,Other,Assault,City,Night,Gun,Yes,Online Fraud,No,Manipulative,No,Vehicle,Convicted,Life
294,36-50,Other,Kidnapping,Metro,Evening,None,Yes,Online Fraud,Yes,Aggressive,No,Fake Identity,Under Trial,N/A
295,26-35,Male,Cybercrime,City,Evening,Digital Tools,Yes,Extortion,No,Aggressive,Yes,Fake Identity,Under Trial,N/A
296,26-35,Female,Kidnapping,Rural,Evening,Knife,No,Social Engineering,Yes,Calculated,No,Fake Identity,Convicted,Death
297,26-35,Other,Assault,City,Morning,Gun,No,Extortion,No,Calculated,No,Fake Identity,Acquitted,N/A
298,36-50,Other,Murder,Metro,Night,Digital Tools,No,Breaking & Entering,No,Calculated,No,Running,Acquitted,N/A
299,18-25,Male,Cybercrime,Metro,Morning,Gun,No,Online Fraud,No,Calculated,No,Vehicle,Convicted,Death
300,36-50,Female,Kidnapping,Metro,Night,Gun,Yes,Brute Force,Yes,Opportunistic,No,Running,Acquitted,N/A
301,51+,Female,Fraud,City,Evening,Digital Tools,No,Breaking & Entering,Yes,Manipulative,No,None,Convicted,Long-term
302,51+,Other,Theft,Rural,Evening,Gun,No,Brute Force,No,Calculated,No,Vehicle,Convicted,Short-term
303,18-25,Female,Drug Offense,Metro,Evening,Digital Tools,Yes,Extortion,No,Calculated,No,None,Acquitted,N/A
304,36-50,Female,Fraud,City,Morning,Digital Tools,Yes,Breaking & Entering,Yes,Calculated,Yes,Vehicle,Convicted,Life
305,26-35,Female,Murder,Rural,Morning,Digital Tools,No,Social Engineering,Yes,Opportunistic,No,Running,Acquitted,N/A
306,18-25,Female,Drug Offense,Metro,Morning,Knife,Yes,Breaking & Entering,Yes,Opportunistic,Yes,Running,Convicted,Short-term
307,26-35,Other,Human Trafficking,Rural,Morning,Knife,No,Extortion,Yes,Aggressive,No,Vehicle,Acquitted,N/A
308,18-25,Male,Kidnapping,City,Night,Digital Tools,Yes,Brute Force,No,Opportunistic,Yes,Vehicle,Acquitted,N/A
309,26-35,Female,Theft,City,Evening,None,Yes,Social Engineering,Yes,Manipulative,Yes,None,Acquitted,N/A
310,26-35,Male,Kidnapping,Metro,Evening,None,No,Online Fraud,Yes,Manipulative,Yes,None,Acquitted,N/A
311,51+,Other,Drug Offense,Rural,Evening,Digital Tools,No,Brute Force,Yes,Calculated,Yes,Vehicle,Under Trial,N/A
312,51+,Other,Murder,City,Morning,None,Yes,Online Fraud,Yes,Opportunistic,No,Running,Acquitted,N/A
313,51+,Female,Murder,Metro,Night,Knife,Yes,Breaking & Entering,Yes,Opportunistic,Yes,None,Under Trial,N/A
314,18-25,Female,Kidnapping,Metro,Evening,Gun,Yes,Brute Force,Yes,Calculated,Yes,Running,Under Trial,N/A
315,18-25,Female,Drug Offense,Rural,Night,Digital Tools,No,Breaking & Entering,No,Opportunistic,Yes,None,Under Trial,N/A
316,51+,Female,Fraud,Metro,Evening,Digital Tools,Yes,Social Engineering,No,Aggressive,No,None,Acquitted,N/A
317,18-25,Male,Murder,Rural,Morning,Knife,Yes,Online Fraud,No,Opportunistic,Yes,Fake Identity,Convicted,Life
318,36-50,Female,Theft,Rural,Morning,Knife,No,Social Engineering,No,Aggressive,No,Vehicle,Convicted,Death
319,18-25,Other,Theft,Metro,Morning,Gun,Yes,Breaking & Entering,Yes,Calculated,No,Vehicle,Acquitted,N/A
320,51+,Female,Drug Offense,Metro,Evening,Digital Tools,Yes,Social Engineering,Yes,Manipulative,Yes,None,Convicted,Short-term
321,26-35,Other,Drug Offense,City,Night,Digital Tools,No,Brute Force,Yes,Manipulative,Yes,Fake Identity,Convicted,Long-term
322,36-50,Other,Drug Offense,City,Morning,Gun,Yes,Online Fraud,No,Calculated,Yes,Fake Identity,Under Trial,N/A
323,51+,Other,Human Trafficking,City,Night,Gun,No,Brute Force,No,Manipulative,Yes,Running,Acquitted,N/A
324,18-25,Male,Drug Offense,Metro,Evening,Knife,Yes,Brute Force,Yes,Manipulative,No,Fake Identity,Acquitted,N/A
325,51+,Female,Human Trafficking,Rural,Evening,Digital Tools,Yes,Online Fraud,Yes,Aggressive,No,Running,Under Trial,N/A
326,36-50,Female,Assault,Rural,Morning,Knife,No,Breaking & Entering,No,Aggressive,No,Vehicle,Under Trial,N/A
327,18-25,Other,Kidnapping,City,Night,None,Yes,Online Fraud,Yes,Aggressive,No,Vehicle,Convicted,Long-term
328,51+,Male,Human Trafficking,Metro,Night,Gun,Yes,Social Engineering,No,Aggressive,No,Vehicle,Acquitted,N/A
329,51+,Other,Human Trafficking,Rural,Morning,Digital Tools,Yes,Online Fraud,No,Opportunistic,No,Running,Convicted,Life
330,36-50,Other,Drug Offense,City,Night,Digital Tools,No,Social Engineering,Yes,Calculated,No,Vehicle,Acquitted,N/A
331,18-25,Other,Fraud,City,Evening,Knife,Yes,Brute Force,Yes,Opportunistic,No,Fake Identity,Convicted,Long-term
332,51+,Other,Murder,Metro,Night,Knife,Yes,Breaking & Entering,Yes,Aggressive,No,None,Acquitted,N/A
333,36-50,Female,Fraud,Metro,Evening,Gun,Yes,Brute Force,Yes,Aggressive,Yes,None,Acquitted,N/A
334,26-35,Female,Assault,Metro,Night,Digital Tools,No,Online Fraud,Yes,Manipulative,Yes,None,Convicted,Life
335,26-35,Male,Kidnapping,Metro,Morning,None,Yes,Breaking & Entering,Yes,Manipulative,Yes,Fake Identity,Acquitted,N/A
336,51+,Other,Fraud,City,Morning,Knife,No,Brute Force,Yes,Opportunistic,Yes,None,Under Trial,N/A
337,36-50,Male,Theft,Metro,Morning,Digital Tools,No,Breaking & Entering,Yes,Manipulative,No,Running,Under Trial,N/A
338,26-35,Other,Theft,City,Night,Gun,No,Brute Force,No,Manipulative,Yes,Running,Under Trial,N/A
339,18-25,Male,Fraud,City,Night,Gun,Yes,Online Fraud,No,Manipulative,No,Vehicle,Under Trial,N/A
340,36-50,Male,Murder,City,Evening,Digital Tools,No,Social Engineering,No,Opportunistic,No,None,Convicted,Death
341,51+,Female,Fraud,Metro,Night,Digital Tools,Yes,Breaking & Entering,Yes,Aggressive,No,Fake Identity,Acquitted,N/A
342,51+,Male,Cybercrime,Rural,Evening,Digital Tools,Yes,Brute Force,Yes,Aggressive,Yes,Fake Identity,Convicted,Long-term
343,18-25,Other,Assault,City,Evening,None,Yes,Online Fraud,Yes,Calculated,No,Fake Identity,Acquitted,N/A
344,51+,Male,Drug Offense,Metro,Morning,Digital Tools,No,Breaking & Entering,No,Opportunistic,No,Vehicle,Under Trial,N/A
345,18-25,Female,Theft,Metro,Night,Digital Tools,Yes,Breaking & Entering,No,Manipulative,No,Running,Acquitted,N/A
346,26-35,Male,Human Trafficking,City,Morning,None,No,Social Engineering,No,Calculated,No,None,Acquitted,N/A
347,51+,Male,Fraud,City,Night,Knife,Yes,Extortion,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
348,36-50,Male,Cybercrime,City,Evening,Knife,No,Social Engineering,Yes,Aggressive,Yes,Vehicle,Convicted,Life
349,18-25,Other,Theft,Metro,Morning,Digital Tools,Yes,Brute Force,Yes,Manipulative,Yes,Fake Identity,Acquitted,N/A
350,51+,Male,Kidnapping,City,Morning,Digital Tools,Yes,Social Engineering,No,Aggressive,No,None,Under Trial,N/A
351,36-50,Female,Fraud,City,Night,Gun,Yes,Brute Force,No,Calculated,No,Running,Convicted,Long-term
352,26-35,Other,Assault,Metro,Evening,Gun,Yes,Extortion,Yes,Manipulative,No,Running,Convicted,Short-term
353,36-50,Male,Human Trafficking,Metro,Night,None,Yes,Brute Force,Yes,Calculated,No,None,Under Trial,N/A
354,51+,Other,Fraud,Rural,Morning,Digital Tools,Yes,Online Fraud,Yes,Calculated,Yes,None,Convicted,Death
355,26-35,Female,Fraud,Rural,Morning,Gun,No,Extortion,No,Calculated,Yes,None,Under Trial,N/A
356,36-50,Other,Theft,Metro,Evening,Gun,No,Social Engineering,Yes,Opportunistic,No,Running,Under Trial,N/A
357,51+,Female,Fraud,City,Night,None,No,Extortion,Yes,Aggressive,Yes,None,Under Trial,N/A
358,26-35,Female,Drug Offense,Metro,Night,Gun,Yes,Social Engineering,No,Opportunistic,Yes,Fake Identity,Convicted,Long-term
359,26-35,Female,Assault,City,Night,Digital Tools,No,Brute Force,No,Opportunistic,No,Fake Identity,Convicted,Life
360,26-35,Female,Fraud,City,Morning,Gun,Yes,Social Engineering,Yes,Opportunistic,No,Vehicle,Under Trial,N/A
361,36-50,Other,Assault,City,Morning,Digital Tools,No,Breaking & Entering,No,Calculated,No,Fake Identity,Under Trial,N/A
362,51+,Female,Drug Offense,City,Night,Digital Tools,Yes,Online Fraud,Yes,Aggressive,Yes,Vehicle,Under Trial,N/A
363,36-50,Male,Murder,Metro,Morning,Knife,No,Breaking & Entering,No,Manipulative,Yes,Vehicle,Convicted,Short-term
364,51+,Male,Murder,Metro,Night,Gun,Yes,Extortion,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
365,51+,Other,Assault,Metro,Evening,Gun,Yes,Extortion,No,Manipulative,No,Vehicle,Under Trial,N/A
366,36-50,Male,Fraud,City,Morning,Knife,No,Social Engineering,No,Calculated,Yes,Vehicle,Under Trial,N/A
367,51+,Other,Assault,City,Night,Knife,No,Social Engineering,Yes,Calculated,Yes,None,Acquitted,N/A
368,18-25,Other,Fraud,Rural,Morning,Gun,No,Breaking & Entering,No,Aggressive,Yes,Fake Identity,Under Trial,N/A
369,36-50,Other,Human Trafficking,Metro,Night,None,No,Breaking & Entering,No,Manipulative,Yes,Running,Convicted,Short-term
370,26-35,Female,Human Trafficking,Rural,Morning,Gun,Yes,Brute Force,No,Calculated,Yes,Fake Identity,Acquitted,N/A
371,51+,Other,Fraud,Rural,Evening,Gun,No,Brute Force,No,Aggressive,No,Fake Identity,Acquitted,N/A
372,18-25,Male,Drug Offense,City,Evening,Gun,No,Breaking & Entering,No,Manipulative,No,Running,Convicted,Short-term
373,51+,Other,Human Trafficking,Metro,Night,Digital Tools,No,Breaking & Entering,No,Calculated,No,Running,Acquitted,N/A
374,26-35,Female,Human Trafficking,Metro,Night,Knife,Yes,Breaking & Entering,Yes,Manipulative,No,Fake Identity,Under Trial,N/A
375,18-25,Female,Theft,City,Morning,Gun,No,Social Engineering,Yes,Calculated,Yes,Fake Identity,Convicted,Death
376,18-25,Male,Theft,Metro,Morning,None,No,Breaking & Entering,Yes,Calculated,No,Vehicle,Acquitted,N/A
377,36-50,Male,Cybercrime,Metro,Night,Knife,No,Extortion,No,Manipulative,No,None,Under Trial,N/A
378,18-25,Other,Murder,Metro,Night,Digital Tools,Yes,Breaking & Entering,Yes,Opportunistic,Yes,Fake Identity,Acquitted,N/A
379,36-50,Male,Theft,City,Evening,Knife,Yes,Extortion,Yes,Aggressive,No,Fake Identity,Convicted,Short-term
380,51+,Other,Cybercrime,Metro,Morning,Gun,No,Brute Force,Yes,Calculated,No,None,Acquitted,N/A
381,18-25,Male,Human Trafficking,City,Evening,Gun,Yes,Online Fraud,No,Aggressive,No,Vehicle,Acquitted,N/A
382,18-25,Female,Theft,Metro,Evening,Knife,Yes,Extortion,No,Calculated,Yes,Vehicle,Acquitted,N/A
383,51+,Male,Theft,City,Morning,None,Yes,Brute Force,Yes,Aggressive,Yes,None,Convicted,Death
384,26-35,Other,Drug Offense,Metro,Evening,Gun,No,Breaking & Entering,Yes,Opportunistic,Yes,None,Under Trial,N/A
385,18-25,Male,Human Trafficking,City,Evening,Gun,No,Breaking & Entering,No,Calculated,No,None,Convicted,Death
386,51+,Female,Theft,Rural,Morning,None,No,Online Fraud,Yes,Opportunistic,Yes,None,Convicted,Death
387,51+,Female,Human Trafficking,Metro,Night,Digital Tools,No,Online Fraud,Yes,Manipulative,Yes,Running,Acquitted,N/A
388,51+,Female,Human Trafficking,City,Night,None,No,Social Engineering,No,Aggressive,No,Fake Identity,Convicted,Life
389,18-25,Female,Kidnapping,Rural,Morning,None,No,Brute Force,Yes,Opportunistic,Yes,Running,Convicted,Life
390,18-25,Female,Cybercrime,Rural,Evening,Digital Tools,No,Extortion,Yes,Calculated,No,Fake Identity,Acquitted,N/A
391,26-35,Other,Assault,Rural,Evening,Gun,No,Brute Force,Yes,Opportunistic,No,Fake Identity,Convicted,Life
392,36-50,Male,Fraud,Metro,Morning,Digital Tools,Yes,Extortion,No,Opportunistic,No,None,Acquitted,N/A
393,26-35,Male,Assault,City,Night,None,Yes,Brute Force,Yes,Manipulative,No,None,Acquitted,N/A
394,36-50,Female,Cybercrime,Rural,Night,Digital Tools,No,Online Fraud,Yes,Aggressive,No,Vehicle,Under Trial,N/A
395,18-25,Other,Theft,Rural,Morning,Knife,Yes,Breaking & Entering,No,Aggressive,Yes,Running,Convicted,Life
396,26-35,Female,Fraud,Metro,Morning,Knife,Yes,Online Fraud,No,Aggressive,Yes,Vehicle,Acquitted,N/A
397,51+,Other,Cybercrime,Rural,Morning,Digital Tools,Yes,Brute Force,No,Calculated,Yes,Fake Identity,Convicted,Death
398,51+,Other,Drug Offense,Rural,Evening,Digital Tools,Yes,Social Engineering,Yes,Manipulative,No,Fake Identity,Under Trial,N/A
399,36-50,Other,Theft,City,Night,Knife,Yes,Extortion,No,Opportunistic,No,None,Under Trial,N/A
400,26-35,Female,Murder,Rural,Night,Knife,No,Breaking & Entering,Yes,Manipulative,Yes,Fake Identity,Convicted,Short-term
401,36-50,Male,Murder,Metro,Evening,Gun,Yes,Social Engineering,No,Manipulative,No,Vehicle,Acquitted,N/A
402,51+,Female,Theft,Metro,Evening,None,Yes,Extortion,No,Manipulative,Yes,Vehicle,Under Trial,N/A
403,36-50,Female,Fraud,Rural,Night,Gun,No,Social Engineering,No,Manipulative,Yes,Running,Under Trial,N/A
404,36-50,Male,Assault,Rural,Night,Gun,Yes,Online Fraud,No,Manipulative,Yes,Fake Identity,Convicted,Death
405,26-35,Female,Fraud,Rural,Evening,Gun,Yes,Social Engineering,No,Aggressive,No,Fake Identity,Convicted,Death
406,18-25,Female,Cybercrime,City,Night,None,Yes,Breaking & Entering,No,Calculated,Yes,Vehicle,Acquitted,N/A
407,18-25,Other,Assault,Rural,Morning,Digital Tools,Yes,Extortion,No,Calculated,No,Vehicle,Convicted,Short-term
408,36-50,Male,Cybercrime,Metro,Morning,Knife,No,Online Fraud,No,Aggressive,Yes,None,Convicted,Short-term
409,18-25,Male,Kidnapping,City,Night,Gun,No,Breaking & Entering,No,Calculated,No,Fake Identity,Convicted,Life
410,26-35,Female,Drug Offense,City,Night,Knife,No,Extortion,No,Calculated,No,Vehicle,Acquitted,N/A
